,question_id,stem,metas,answer,analysis,knowledge_point_ids
89,1016506383139323905,<p>班级组织机构的微观建制的形式主要有( )</p>,"[{""key"":""A"",""value"":""直线式""},{""key"":""B"",""value"":""曲线式""},{""key"":""C"",""value"":""职能式""},{""key"":""D"",""value"":""直线职能式""}]","[""A"",""C"",""D""]",<p>否</p>,[]
90,1016506383139323906,<p>班主任班级管理的内容包括( )</p>,"[{""key"":""A"",""value"":""班级组织建设""},{""key"":""B"",""value"":""班级制度管理""},{""key"":""C"",""value"":""班级教学管理""},{""key"":""D"",""value"":""班级活动管理""}]","[""A"",""B"",""C"",""D""]",<p>否</p>,[]
91,1016506383143518208,<p>班主任的角色定位应该是( )</p>,"[{""key"":""A"",""value"":""学校中只负责一个班学生的思想学习工作的教师""},{""key"":""B"",""value"":""班级组织者、领导者、教育者""},{""key"":""C"",""value"":""办学思想的贯彻者""},{""key"":""D"",""value"":""沟通学校、家庭、社会的桥梁""}]","[""B"",""C"",""D""]",<p>否</p>,[]
92,1016506383143518209,<p>下列选项中属于班级组织的社会化功能的是( )</p>,"[{""key"":""A"",""value"":""传授科学文化知识，形成社会生活的基本技能""},{""key"":""B"",""value"":""提供角色学习条件，培养社会角色""},{""key"":""C"",""value"":""为不同的成员提供多元化的不同层次""},{""key"":""D"",""value"":""传递社会价值观，指导生活目标""}]","[""A"",""B"",""D""]",<p>否</p>,[]
93,1016506383143518210,<p>操行评定的步骤包括( )</p>,"[{""key"":""A"",""value"":""学生自评""},{""key"":""B"",""value"":""小组评议""},{""key"":""C"",""value"":""班主任评价""},{""key"":""D"",""value"":""信息反馈""}]","[""A"",""B"",""C"",""D""]",<p>否</p>,[]
94,1016506383147712512,<p>班级文化包括( )</p>,"[{""key"":""A"",""value"":""班级物质文化""},{""key"":""B"",""value"":""班级精神文化""},{""key"":""C"",""value"":""班级行为文化""},{""key"":""D"",""value"":""班级环境文化""},{""key"":""E"",""value"":""班级制度文化""}]","[""A"",""B"",""C"",""E""]",<p>否</p>,[]
95,1016506383147712513,<p>新入职的老师基本上都会担任班主任，而开班会是班主任一项常见的工作。班会的特点有( )</p>,"[{""key"":""A"",""value"":""集体性""},{""key"":""B"",""value"":""自主性""},{""key"":""C"",""value"":""针对性""},{""key"":""D"",""value"":""随机性""}]","[""A"",""B"",""C""]",<p>否</p>,[]
96,1016506383147712514,"<p>在一个班集体形成之初,班主任通过制定“一日常规”来稳定班级秩序。根据各方面的特点制定相应的评分细则，视学生的表现给予相应的得分，而且发动学生参与管理,每项打分都由学生负责,学生自主管理。该班主任运用的班级管理模式有( )</p>","[{""key"":""A"",""value"":""常规管理""},{""key"":""B"",""value"":""平行管理""},{""key"":""C"",""value"":""民主管理""},{""key"":""D"",""value"":""目标管理""}]","[""A"",""C""]",<p>否</p>,[]
97,1016506383151906816,<p>以下对班主任工作阐述正确的是( )</p>,"[{""key"":""A"",""value"":""做好班主任工作的前提和基础是培养良好的班风""},{""key"":""B"",""value"":""班主任了解学生的基本方法是观察法""},{""key"":""C"",""value"":""班主任做好班级工作的中心环节是组织和培养班集体""},{""key"":""D"",""value"":""班主任工作必须坚持以学生的发展为本""}]","[""B"",""C"",""D""]",<p>否</p>,[]
98,1016506383160295424,<p>班级舆论不会对学生的学习产生直接的影响。( )</p>,[],"[""错误""]",<p>否</p>,[]
99,1016506383160295425,<p>班集体的建设是由教师教育出来的，而不是在共同活动交往中形成和发展的。( )</p>,[],"[""错误""]",<p>否</p>,[]
100,1016506383164489728,<p>平行管理模式是美国马卡连柯提出来的。( )</p>,[],"[""错误""]",<p>否</p>,[]
101,1016506383164489729,<p>班主任应该选拔学生成绩中的佼佼者作为班干部。( )</p>,[],"[""错误""]",<p>否</p>,[]
102,1016506383164489730,<p>健全的班集体是一个巨大的教育力量。( )</p>,[],"[""正确""]",<p>否</p>,[]
103,1016506383164489731,<p>班主任在学校、家庭和社会之间起纽带作用。( )</p>,[],"[""正确""]",<p>否</p>,[]
104,1016506383164489732,<p>师生之间、同学之间有了一定的了解和信任，学生积极分子不断涌现并团结在班主任周围，此时，班集体已形成。( )</p>,[],"[""错误""]",<p>否</p>,[]
105,1016506383164489733,<p>当班主任接到一个基础较差的班级时，首先应组织形式多样的活动。( )</p><p>&nbsp;</p>,[],"[""错误""]",<p>否</p>,[]
106,1016506383164489734,<p>良好的班风一旦形成，就会无形地支配着集体成员的行为，是一种潜移默化的教育力量。( )</p>,[],"[""正确""]",<p>否</p>,[]
107,1016506383164489735,<p>班集体是按照班级授课制的培养目标和教育规范组织起来的，以共同学习活动和直接性人际交往为特征的社会心理共同体。( )</p>,[],"[""正确""]",<p>否</p>,[]
108,1016506383177072640,<p>班集体的特征有哪些？</p>,[],"[""<p>（1）明确的共同目标。这是班集体形成的基础。（2）一定的组织结构，有力的领导集体。（3）共同生活的准则，健全的规章制度。（4）集体成员之间平等、心理相容的氛围。（5）宽松的个性发展空间。</p>""]",<p>否</p>,[]
109,1016510781382426624,<p>古代的“八目”之说(格物、致知、诚意、正心、修身、齐家、治国、平天下)出自()。</p>,"[{""key"":""A"",""value"":""《论语》""},{""key"":""B"",""value"":""《孟子》""},{""key"":""C"",""value"":""《大学》""},{""key"":""D"",""value"":""《中庸》""}]","[""C""]",<p>本题考查《大学》。古代的“八目 ”之说(格物、致知、诚意、正心、修身、齐家、治国、平 天下)出自于《礼记•大学》。儒家经典《礼记•大学》云：“古之欲明明德于天下者，先治其国;欲治其国 者，先齐其家;欲齐其家者，先修其身;欲修其身者，先正其心;欲正其心者，先诚其意;欲诚其意者， 先致其知，致知在格物。物格而后知至，知至而后意诚，意诚而后心正，心正而后身修，身修而后家齐， 家齐而后国治，国治而后天下平。 自天子以至于庶人，一是皆以修身为本。”故本题选 C。</p>,[]
110,1016510781386620928,<p>在小苏生活的时代，人们主要通过与其他人的共同生活过程来教育自己，而不是被别人所教育。并且家庭或者氏族生活、仪式典礼都为人们提供了学习机会。则小苏所处的时代最有可能是教育历史发展的()阶段。</p>,"[{""key"":""A"",""value"":""原始教育""},{""key"":""B"",""value"":""现代教育""},{""key"":""C"",""value"":""未来教育""},{""key"":""D"",""value"":""近代教育""}]","[""A""]",<p>本题考查原始社会教育特点。原始形态的教育具有如下特点：第一，教育还没有独立的形态; 第二，教育与生产劳动紧密结合;第三，没有专门从事教育(职业)的人员和相对固定的教育对象;第四， 教育的目的就是为了生产和生活;第五，原始社会的教育没有阶级性。根据题干描述，教育没有独立形态， 教育和生产生活紧密联系。这些都是原始形态教育的特征。故本题选 A。</p>,[]
111,1016510781390815232,<p>许多教育思想家提出了自己的教育思想。下列教育思想家和他提出的观点对应正确的是()。</p>,"[{""key"":""A"",""value"":""夸美纽斯——白板说""},{""key"":""B"",""value"":""杜威——教育即生活""},{""key"":""C"",""value"":""洛克——教育的自然性""},{""key"":""D"",""value"":""马斯洛——建构主义学说""}]","[""B""]",<p>本题考查教育家的教育思想。英国教育家洛克提出的是“ 白板说 ”;法国教育家卢梭提出的是 “ 自然主义教育 ”;马斯洛提出的是“需要层次理论 ”。杜威认为，“教育即生活 ”“教育即生长 ”“教育即经 验的改造 ”“学校即社会 ”。故本题选 B。</p>,[]
112,1016510781390815233,<p>“人只有靠教育才能成为人，人完全是教育的结果”是()的言论。</p>,"[{""key"":""A"",""value"":""卢梭""},{""key"":""B"",""value"":""洛克""},{""key"":""C"",""value"":""康德""},{""key"":""D"",""value"":""柏拉图""}]","[""C""]",<p>本题考查教育学人物。康德曾先后四次在德国格尼斯堡大学哲学讲座中开讲教育学，是将教 育学作为一门学科在大学里讲授的第一人。他认为，人的所有自然禀赋都有待于发展，才能生存，“人是唯 一需要教育的动物 ”，教育的根本任务在于充分发展人的自然禀赋，使人人都成自身，成为本来的自我，都 得到自我完善。故本题选 C。</p>,[]
113,1016510781390815234,<p>视“得天下英才而教育之”为人生乐事的是()。</p>,"[{""key"":""A"",""value"":""老子""},{""key"":""B"",""value"":""孔子""},{""key"":""C"",""value"":""孟子""},{""key"":""D"",""value"":""荀子""}]","[""C""]",<p>本题考查教育学人物。在我国，“教育 ”一词最早见于《孟子•尽心上》中的“得天下英才而 教育之，三乐也 ”。故本题选 C。</p>,[]
114,1016510781390815235,<p>在一定教学条件下寻求合理的教学方案，使教师花最少的时间和精力获得最好的教学效果，促进学生的最佳发展，指的是()。</p>,"[{""key"":""A"",""value"":""掌握学习""},{""key"":""B"",""value"":""教学过程最优化""},{""key"":""C"",""value"":""发展性教学""},{""key"":""D"",""value"":""有效教学""}]","[""B""]",<p>本题考查教育学人物。20 世纪 70 年代为了克服学生普遍留级和学习成绩不佳的现象，巴班 斯基提出要对学校进行整体优化。所谓的教学过程最优化就是指在一定教学条件下寻求合理的教学方案， 使教师花最少的时间和精力获得最好的教学效果，促进学生的最佳发展。故本题选 B。</p>,[]
115,1016510781395009536,<p>德国教育家瓦•根舍因创立了()理论。</p>,"[{""key"":""A"",""value"":""接受学习""},{""key"":""B"",""value"":""发现教学""},{""key"":""C"",""value"":""范例教学""},{""key"":""D"",""value"":""教学过程最优化""}]","[""C""]",<p>本题考查教育学人物。A 选项“接受学习 ”主要是奥苏贝尔倡导的;B 选项“发现教学 ”主 要是布鲁纳倡导的;D 选项“教学过程最优化 ”主要是由巴班斯基倡导的。瓦 ·根舍因创立了范例教学。 故本题选 C。</p>,[]
116,1016510781395009537,<p>“六艺”中的“礼”为()教育内容。</p>,"[{""key"":""A"",""value"":""艺术""},{""key"":""B"",""value"":""基础文化知识""},{""key"":""C"",""value"":""文字""},{""key"":""D"",""value"":""政治伦理""}]","[""D""]",<p>本题考查六艺。六艺为西周的主要教育内容。六艺包含了礼、乐、射、御、书、数，其中“礼 乐 ”承担着政治宗法及伦理道德规范教育，为“六艺 ”之首，也是“六艺 ”的核心内容。故本题选 D。</p>,[]
117,1016510781395009538,<p>捷克教育家夸美纽斯按照直观教学原则编写的一本带有150幅图的教科书()被认为是教学发展史上最重要的成就之一。</p>,"[{""key"":""A"",""value"":""《大教学论》""},{""key"":""B"",""value"":""《世界图解》""},{""key"":""C"",""value"":""《母育学校》""},{""key"":""D"",""value"":""《普通教育学》""}]","[""B""]",<p>本题考查教育书籍。夸美纽斯按照直观教学原则编写的一本有 150 幅图的教科书《世界图解》。 故本题选 B。</p>,[]
118,1016510781399203840,<p>强调“通过集体”“在集体中”“为了集体”的教育原则的教育家是()。</p>,"[{""key"":""A"",""value"":""陶行知""},{""key"":""B"",""value"":""杜威""},{""key"":""C"",""value"":""康德""},{""key"":""D"",""value"":""马卡连柯""}]","[""D""]",<p>本题考查教育学人物。马卡连柯指出：教师要影响个别学生，首先要去影响这个学生所在的 集体，然后通过集体和教师一道去影响这个学生，便会产生良好的教育效果。这就是著名的“平行教育原 则 ”。故本题选 D。</p>,[]
119,1016510781399203841,<p>苏霍姆林斯基的教育思想的核心内容是()。</p>,"[{""key"":""A"",""value"":""认知结构的教育理论""},{""key"":""B"",""value"":""全面和谐发展的教育理论""},{""key"":""C"",""value"":""范例教学的理论""},{""key"":""D"",""value"":""教学最优化的教育理论""}]","[""B""]",<p>本题考查苏霍姆林斯基的教育思想。苏霍姆林斯基在《给教师的一百条建议》《把整个心灵献 给孩子》中阐述了全面和谐教育的思想，提出培养全面和谐发展的人。故本题选 B。</p>,[]
120,1016510781399203842,<p>结构教学论的提出者是()。</p>,"[{""key"":""A"",""value"":""布鲁纳""},{""key"":""B"",""value"":""陈鹤琴""},{""key"":""C"",""value"":""赞科夫""},{""key"":""D"",""value"":""瓦·根舍因""}]","[""A""]",<p>本题考查布鲁纳思想。布鲁纳提出了结构主义教学论。故本题选 A。</p>,[]
121,1016510781399203843,<p>提出“把一切事物教给一切人”，“一切儿童都可以教育成人”，“一切男女青年都应该进学校”观点的教育家是()。</p>,"[{""key"":""A"",""value"":""卢梭""},{""key"":""B"",""value"":""夸美纽斯""},{""key"":""C"",""value"":""赫尔巴特""},{""key"":""D"",""value"":""洛克""}]","[""B""]",<p>本题考查夸美纽斯的教育思想。夸美纽斯从民主主义的“泛智 ”思想出发，提出了普及教育 思想。泛智思想要求“把一切事物教给一切人 ”。故本题选 B。</p>,[]
122,1016510781403398144,<p>在教育研究方法中，唯一能确定因果关系的方法是()。</p>,"[{""key"":""A"",""value"":""观察法""},{""key"":""B"",""value"":""实验法""},{""key"":""C"",""value"":""调查法""},{""key"":""D"",""value"":""行动研究法""}]","[""B""]",<p>本题考查实验法。实验研究是指用实验的方法研究问题的一种研究类型，是研究者按照研究 目的，合理地控制或创设一定条件，人为地变革研究对象，从而验证研究假设，探讨教育现象因果关系， 揭示教育工作规律的一种研究。实验研究是学校教育科研中要求较高的一种研究类型。故本题选 B。</p>,[]
123,1016510781403398145,<p>适合在较大范围内做调查的方法是()。</p>,"[{""key"":""A"",""value"":""问卷法""},{""key"":""B"",""value"":""访谈法""},{""key"":""C"",""value"":""观察法""},{""key"":""D"",""value"":""列表法""}]","[""A""]",<p>本题考查问卷法。问卷法是指研究者把研究内容设计成若干个具体问题，编成书面试卷，交 给所选择的人员进行书面回答，从而收集和分析资料的一种研究方法。问卷法是调查研究中使用最基本和 最广泛的研究方法。故本题选 A。</p>,[]
