point_id,parent_id,point_title,system_title
392331703750610951_wx,392331919719518208_wx,近现代和当代美术,教师资格初中美术知识点
392331703750610980_wx,392331919971176448_wx,美术教学模式,教师资格初中美术知识点
392331703750610952_wx,392331919719518208_wx,民间美术,教师资格初中美术知识点
392331703750610981_wx,392331919971176448_wx,美术教学方法与手段,教师资格初中美术知识点
392331703750610953_wx,392331919740489728_wx,原始与古代美术,教师资格初中美术知识点
392331703750610982_wx,392331919971176448_wx,美术学习方式,教师资格初中美术知识点
392331703750610983_wx,392331919971176448_wx,现代教育技术的应用,教师资格初中美术知识点
392331703750610984_wx,392331920004730880_wx,美术教学评价的含义、功能与原则,教师资格初中美术知识点
392331703750610985_wx,392331920004730880_wx,美术教学评价方法,教师资格初中美术知识点
392331703750610986_wx,392331920004730880_wx,美术教学评价的应用,教师资格初中美术知识点
392331703750610987_wx,392331920025702400_wx,教学反思的内容与分类,教师资格初中美术知识点
620914153263370240_wx,0,学科专业知识,教师资格初中历史知识点
620914153313701888_wx,620914153263370240_wx,中国古代史,教师资格初中历史知识点
620914153380810752_wx,620914153263370240_wx,中国近代史,教师资格初中历史知识点
620914153452113920_wx,620914153263370240_wx,中国现代史,教师资格初中历史知识点
620914153519222784_wx,620914153263370240_wx,世界古代史,教师资格初中历史知识点
620914153590525952_wx,620914153263370240_wx,世界近代史,教师资格初中历史知识点
620914153657634816_wx,620914153263370240_wx,世界现代史,教师资格初中历史知识点
620914153703772160_wx,0,教学设计,教师资格初中历史知识点
620914153749909504_wx,620914153703772160_wx,《义务教育历史课程标准(2022年版)》(节选),教师资格初中历史知识点
620914153817018368_wx,620914153703772160_wx,历史教学设计,教师资格初中历史知识点
620914153863155712_wx,0,教学实施,教师资格初中历史知识点
620914153905098752_wx,620914153863155712_wx,教学组织形式,教师资格初中历史知识点
620914153976401920_wx,620914153863155712_wx,教学方法与教学策略,教师资格初中历史知识点
620914154043510784_wx,620914153863155712_wx,初中历史课教学模式,教师资格初中历史知识点
620914154114813952_wx,620914153863155712_wx,教学资源,教师资格初中历史知识点
620914154160951296_wx,0,教学评价,教师资格初中历史知识点
620914154202894336_wx,620914154160951296_wx,历史教学评价概述,教师资格初中历史知识点
620914154274197504_wx,620914154160951296_wx,学生学习评价,教师资格初中历史知识点
620914154366472192_wx,620914154160951296_wx,教师教学评价与教学反思,教师资格初中历史知识点
620914647750852608_wx,620914153313701888_wx,中国古代史,教师资格初中历史知识点
620914647750852609_wx,620914153380810752_wx,中国近代史,教师资格初中历史知识点
620914647750852610_wx,620914153452113920_wx,中国现代史,教师资格初中历史知识点
620914647750852611_wx,620914153519222784_wx,世界古代史,教师资格初中历史知识点
620914647750852612_wx,620914153590525952_wx,世界近代史,教师资格初中历史知识点
620914647750852613_wx,620914153657634816_wx,世界现代史,教师资格初中历史知识点
620914647750852614_wx,620914153749909504_wx,《义务教育历史课程标准(2022年版)》(节选),教师资格初中历史知识点
620914647750852615_wx,620914153817018368_wx,历史教学设计,教师资格初中历史知识点
620914647750852616_wx,620914153905098752_wx,教学组织形式,教师资格初中历史知识点
620914647750852617_wx,620914153976401920_wx,教学方法与教学策略,教师资格初中历史知识点
620914647750852618_wx,620914154043510784_wx,初中历史课教学模式,教师资格初中历史知识点
620914647750852619_wx,620914154114813952_wx,教学资源,教师资格初中历史知识点
620914647750852620_wx,620914154202894336_wx,历史教学评价概述,教师资格初中历史知识点
620914647750852621_wx,620914154274197504_wx,学生学习评价,教师资格初中历史知识点
620914647750852622_wx,620914154366472192_wx,教师教学评价与教学反思,教师资格初中历史知识点
569529044724928517_wx,569529311524675584_wx,生物科学探究与中学生物实验,教师资格初中生物知识点
569529044724928518_wx,569529311583395840_wx,生物技术,教师资格初中生物知识点
569529044724928519_wx,569529311658893312_wx,初中生物学课程,教师资格初中生物知识点
569529044724928520_wx,569529311721807872_wx,基本的学习与教学理论,教师资格初中生物知识点
569529044724928521_wx,569529311780528128_wx,基本教学技能,教师资格初中生物知识点
569529044724928522_wx,569529311839248384_wx,基本教学策略,教师资格初中生物知识点
569529044724928523_wx,569529311910551552_wx,生物教学设计,教师资格初中生物知识点
569529044724928524_wx,569529311973466112_wx,教学评价,教师资格初中生物知识点
569529311197519872_wx,0,学科知识,教师资格初中生物知识点
569529311239462912_wx,569529311197519872_wx,细胞生物学,教师资格初中生物知识点
569529311293988864_wx,569529311197519872_wx,植物学与植物生理学,教师资格初中生物知识点
569529311352709120_wx,569529311197519872_wx,动物学与动物生理学,教师资格初中生物知识点
569529311411429376_wx,569529311197519872_wx,遗传与进化,教师资格初中生物知识点
569529311470149632_wx,569529311197519872_wx,生态学,教师资格初中生物知识点
569529311524675584_wx,569529311197519872_wx,生物科学探究与中学生物实验,教师资格初中生物知识点
569529311583395840_wx,569529311197519872_wx,生物技术,教师资格初中生物知识点
569529311621144576_wx,0,教学知识,教师资格初中生物知识点
569529311658893312_wx,569529311621144576_wx,初中生物学课程,教师资格初中生物知识点
569529311721807872_wx,569529311621144576_wx,基本的学习与教学理论,教师资格初中生物知识点
569529311780528128_wx,569529311621144576_wx,基本教学技能,教师资格初中生物知识点
569529311839248384_wx,569529311621144576_wx,基本教学策略,教师资格初中生物知识点
569529311876997120_wx,0,教学设计,教师资格初中生物知识点
569529311910551552_wx,569529311876997120_wx,生物教学设计,教师资格初中生物知识点
569529311973466112_wx,569529311876997120_wx,教学评价,教师资格初中生物知识点
569529044724928512_wx,569529311239462912_wx,细胞生物学,教师资格初中生物知识点
569529044724928513_wx,569529311293988864_wx,植物学与植物生理学,教师资格初中生物知识点
569529044724928514_wx,569529311352709120_wx,动物学与动物生理学,教师资格初中生物知识点
569529044724928515_wx,569529311411429376_wx,遗传与进化,教师资格初中生物知识点
569529044724928516_wx,569529311470149632_wx,生态学,教师资格初中生物知识点
572379971446337536_wx,572380464826421248_wx,力学,教师资格初中物理知识点
572379971446337537_wx,572380464893530112_wx,电磁学,教师资格初中物理知识点
572379971446337538_wx,572380464956444672_wx,热学,教师资格初中物理知识点
572379971446337539_wx,572380465023553536_wx,光学,教师资格初中物理知识点
572379971446337540_wx,572380465086468096_wx,近代物理初步,教师资格初中物理知识点
572379971446337541_wx,572380465170354176_wx,初中物理课程标准,教师资格初中物理知识点
572379971446337542_wx,572380465237463040_wx,物理教学设计题,教师资格初中物理知识点
572379971446337543_wx,572380465325543424_wx,物理教学的基本理论,教师资格初中物理知识点
572379971446337544_wx,572380465392652288_wx,诊断式案例分析,教师资格初中物理知识点
572379971446337545_wx,572380465480732672_wx,物理学习评价与教学评价,教师资格初中物理知识点
572379971446337546_wx,572380465547841536_wx,教学评析式案例分析,教师资格初中物理知识点
572380464780283904_wx,0,物理学科知识,教师资格初中物理知识点
572380464826421248_wx,572380464780283904_wx,力学,教师资格初中物理知识点
572380464893530112_wx,572380464780283904_wx,电磁学,教师资格初中物理知识点
572380464956444672_wx,572380464780283904_wx,热学,教师资格初中物理知识点
572380465023553536_wx,572380464780283904_wx,光学,教师资格初中物理知识点
572380465086468096_wx,572380464780283904_wx,近代物理初步,教师资格初中物理知识点
572380465128411136_wx,0,物理教学设计,教师资格初中物理知识点
572380465170354176_wx,572380465128411136_wx,初中物理课程标准,教师资格初中物理知识点
572380465237463040_wx,572380465128411136_wx,物理教学设计题,教师资格初中物理知识点
572380465279406080_wx,0,物理教学实施,教师资格初中物理知识点
572380465325543424_wx,572380465279406080_wx,物理教学的基本理论,教师资格初中物理知识点
572380465392652288_wx,572380465279406080_wx,诊断式案例分析,教师资格初中物理知识点
572380465438789632_wx,0,物理教学评价,教师资格初中物理知识点
572380465480732672_wx,572380465438789632_wx,物理学习评价与教学评价,教师资格初中物理知识点
572380465547841536_wx,572380465438789632_wx,教学评析式案例分析,教师资格初中物理知识点
577425873198497802_wx,577426430814371840_wx,教学技能,教师资格初中化学知识点
577425873198497803_wx,577426430877286400_wx,学习指导,教师资格初中化学知识点
577425873198497804_wx,577426430961172480_wx,教学设计,教师资格初中化学知识点
577425873198497805_wx,577426431024087040_wx,学习评价,教师资格初中化学知识点
577426430235557888_wx,577426430130700288_wx,物质结构与性质,教师资格初中化学知识点
577426430130700288_wx,0,化学学科知识,教师资格初中化学知识点
577426430294278144_wx,577426430130700288_wx,化学反应原理,教师资格初中化学知识点
577426430176837632_wx,577426430130700288_wx,化学基本概念,教师资格初中化学知识点
577426430352998400_wx,577426430130700288_wx,元素化合物,教师资格初中化学知识点
577426430415912960_wx,577426430130700288_wx,有机化合物,教师资格初中化学知识点
